pool,backbone,skin,seed,cal,method,burden@5,ndcg@5,burden@10,ndcg@10,burden@20,ndcg@20,burden@50,ndcg@50
dense,NB,Combination,8,minmax,proportional,4.4,0.9999999999999999,4.9,1.0,5.05,0.8951756712282875,6.1,0.8699131103335812
dense,NB,Combination,8,minmax,MMR,9.4,0.8687949224876581,9.3,0.914856882358379,9.05,0.8743071701768559,8.86,0.8691852380818126
dense,NB,Combination,8,minmax,FAIR_prefix,6.0,0.9999999999999999,8.9,1.0,9.35,0.9626932496335552,9.38,0.9312640744234649
dense,NB,Combination,8,minmax,proposed,4.2,0.9999999999999999,4.1,0.9305687780632227,4.25,0.9188350684097893,4.14,0.8287250561190102
dense,NB,Combination,8,rank,relevance_only,6.0,0.9999999999999999,8.9,1.0,9.35,0.9626932496335552,9.38,0.9312640744234649
dense,NB,Combination,8,rank,hard_filter,6.0,0.9999999999999999,8.9,1.0,9.35,0.9626932496335552,9.38,0.9312640744234649
dense,NB,Combination,8,rank,proportional,4.4,0.9999999999999999,5.1,1.0,6.0,0.9268651891357484,7.38,0.9031368473806064
dense,NB,Combination,8,rank,MMR,9.4,0.9999999999999999,9.0,0.9363792118010483,8.35,0.854736631567838,8.28,0.8899735808211939
dense,NB,Combination,8,rank,FAIR_prefix,6.0,0.9999999999999999,8.9,1.0,9.35,0.9626932496335552,9.38,0.9312640744234649
dense,NB,Combination,8,rank,proposed,4.2,0.9999999999999999,4.3,0.933745776545611,4.3,0.8885471083481099,4.24,0.8164510112143188
full,NB,Combination,8,minmax,relevance_only,0.8,0.6608397947263838,2.0,0.7799082337019198,1.9,0.8579599603663426,2.72,0.893915451186445
full,NB,Combination,8,minmax,hard_filter,0.8,0.6608397947263838,1.2,0.7799082337019198,1.15,0.8579599603663426,1.2,0.878076976263558
full,NB,Combination,8,minmax,proportional,0.0,0.6608397947263838,0.0,0.7799082337019198,0.05,0.8579599603663426,0.24,0.9066661501741147
full,NB,Combination,8,minmax,MMR,5.8,0.44685352999185624,3.2,0.6410457898283652,3.65,0.7683426731629991,2.7,0.8087697312825731
full,NB,Combination,8,minmax,FAIR_prefix,0.8,0.6608397947263838,2.0,0.7799082337019198,1.9,0.8579599603663426,2.72,0.893915451186445
full,NB,Combination,8,minmax,proposed,0.0,0.6608397947263838,0.0,0.7799082337019198,0.0,0.8579599603663426,0.0,0.9224669929889917
full,NB,Combination,8,rank,relevance_only,0.8,0.6608397947263838,2.0,0.7799082337019198,1.9,0.8579599603663426,2.72,0.893915451186445
full,NB,Combination,8,rank,hard_filter,0.8,0.6608397947263838,1.2,0.7799082337019198,1.15,0.8579599603663426,1.2,0.878076976263558
full,NB,Combination,8,rank,proportional,0.0,0.6608397947263838,0.0,0.7799082337019198,0.05,0.8579599603663426,0.68,0.8920896937875843
full,NB,Combination,8,rank,MMR,4.4,0.44685352999185624,4.2,0.6410457898283652,2.95,0.7683426731629991,3.14,0.8292809083422409
full,NB,Combination,8,rank,FAIR_prefix,0.8,0.6608397947263838,2.0,0.7799082337019198,1.9,0.8579599603663426,2.72,0.893915451186445
full,NB,Combination,8,rank,proposed,0.0,0.6608397947263838,0.0,0.7799082337019198,0.0,0.8579599603663426,0.0,0.9224669929889917
dense,NB,Combination,9,minmax,relevance_only,9.2,0.9999999999999999,9.5,1.0,9.45,0.9999999999999999,9.72,0.9123981121802556
dense,NB,Combination,9,minmax,hard_filter,9.2,0.9999999999999999,9.5,1.0,9.45,0.9999999999999999,9.72,0.9123981121802556
dense,NB,Combination,9,minmax,proportional,4.4,0.9999999999999999,5.3,1.0,5.4,0.9603789329441843,6.08,0.8821330548011994
dense,NB,Combination,9,minmax,MMR,8.0,0.8539316501572934,7.0,0.9052116356304493,8.95,0.8293355857691778,9.26,0.8608519741125548
dense,NB,Combination,9,minmax,FAIR_prefix,9.2,0.9999999999999999,9.5,1.0,9.45,0.9999999999999999,9.72,0.9123981121802556
dense,NB,Combination,9,minmax,proposed,4.2,0.9999999999999999,4.3,0.9305687780632227,4.05,0.7848186617390415,4.34,0.7810004423369943
dense,NB,Combination,9,rank,relevance_only,9.2,0.9999999999999999,9.5,1.0,9.45,0.9999999999999999,9.72,0.9123981121802556
dense,NB,Combination,9,rank,hard_filter,9.2,0.9999999999999999,9.5,1.0,9.45,0.9999999999999999,9.72,0.9123981121802556
dense,NB,Combination,9,rank,proportional,4.4,0.9999999999999999,5.4,1.0,6.2,0.9626932496335552,7.38,0.904548786801721
dense,NB,Combination,9,rank,MMR,8.6,0.8539316501572934,8.0,0.8415908474314976,8.95,0.8325646435191822,9.18,0.835389756184124
dense,NB,Combination,9,rank,FAIR_prefix,9.2,0.9999999999999999,9.5,1.0,9.45,0.9999999999999999,9.72,0.9123981121802556
dense,NB,Combination,9,rank,proposed,4.2,0.9999999999999999,4.3,0.933745776545611,4.2,0.8187835010153528,4.44,0.7687736361546013
full,NB,Combination,9,minmax,relevance_only,1.4,0.8304198973631918,2.5,0.8899541168509599,2.8,0.9289799801831712,3.08,0.9466649030019433
full,NB,Combination,9,minmax,hard_filter,0.8,0.7860137352654724,1.8,0.8611375561264455,1.4,0.9103827127966565,1.5,0.8932255315058608
full,NB,Combination,9,minmax,proportional,0.0,0.7860137352654724,0.0,0.8611375561264455,0.0,0.9103827127966565,0.24,0.9367036985602419
full,NB,Combination,9,minmax,MMR,2.6,0.9999999999999999,3.3,0.9266360779006398,2.55,0.9142686819567312,3.44,0.925177225846432
full,NB,Combination,9,minmax,FAIR_prefix,1.4,0.7860137352654724,2.5,0.8611375561264455,2.8,0.9103827127966565,3.08,0.9364128461919837
full,NB,Combination,9,minmax,proposed,0.0,0.7860137352654724,0.0,0.8611375561264455,0.0,0.9103827127966565,0.0,0.9510821189928904
full,NB,Combination,9,rank,relevance_only,1.4,0.8304198973631918,2.5,0.8899541168509599,2.8,0.9289799801831712,3.08,0.9466649030019433
full,NB,Combination,9,rank,hard_filter,0.8,0.7860137352654724,1.8,0.8611375561264455,1.4,0.9103827127966565,1.5,0.8932255315058608
full,NB,Combination,9,rank,proportional,0.0,0.7860137352654724,0.0,0.8611375561264455,0.0,0.9103827127966565,0.86,0.9361989822087976
full,NB,Combination,9,rank,MMR,1.6,0.9999999999999999,1.9,0.9266360779006398,3.45,0.9192158287374007,3.4,0.9256230780013103
full,NB,Combination,9,rank,FAIR_prefix,1.4,0.7860137352654724,2.5,0.8611375561264455,2.8,0.9103827127966565,3.08,0.9364128461919837
full,NB,Combination,9,rank,proposed,0.0,0.7860137352654724,0.0,0.8611375561264455,0.0,0.9103827127966565,0.0,0.9510821189928904
dense,NB,Dry,0,minmax,relevance_only,9.8,0.9999999999999999,8.9,1.0,8.9,0.9999999999999999,9.38,0.9275696324641338
dense,NB,Dry,0,minmax,hard_filter,9.8,0.9999999999999999,8.9,1.0,8.9,0.9999999999999999,9.38,0.9275696324641338
dense,NB,Dry,0,minmax,proportional,4.4,0.9999999999999999,5.0,1.0,5.2,0.9999999999999999,6.22,0.9187334741792739
dense,NB,Dry,0,minmax,MMR,5.2,0.8304198973631918,5.6,0.8899541168509599,7.6,0.7478917420624949,7.36,0.776276672422102
dense,NB,Dry,0,minmax,FAIR_prefix,9.8,0.9999999999999999,8.9,1.0,8.9,0.9999999999999999,9.38,0.9275696324641338
dense,NB,Dry,0,minmax,proposed,4.2,0.9999999999999999,4.2,1.0,4.2,0.8632782778031881,4.2,0.8663959047989791
dense,NB,Dry,0,rank,relevance_only,9.8,0.9999999999999999,8.9,1.0,8.9,0.9999999999999999,9.38,0.9275696324641338
dense,NB,Dry,0,rank,hard_filter,9.8,0.9999999999999999,8.9,1.0,8.9,0.9999999999999999,9.38,0.9275696324641338
dense,NB,Dry,0,rank,proportional,4.4,0.9999999999999999,4.7,1.0,5.4,0.9999999999999999,6.92,0.893788141178814
dense,NB,Dry,0,rank,MMR,4.6,0.9999999999999999,5.9,0.933745776545611,7.6,0.8512193570248506,9.48,0.7965249436371373
dense,NB,Dry,0,rank,FAIR_prefix,9.8,0.9999999999999999,8.9,1.0,8.9,0.9999999999999999,9.38,0.9275696324641338
dense,NB,Dry,0,rank,proposed,4.2,0.9999999999999999,4.2,1.0,4.2,0.8650029589108508,4.28,0.8535711173895588
full,NB,Dry,0,minmax,relevance_only,4.0,0.9999999999999999,2.7,0.9305687780632227,2.95,0.9551913563983281,3.7,0.9581547615012086
full,NB,Dry,0,minmax,hard_filter,1.0,0.9999999999999999,1.6,0.9216017310213245,1.25,0.9153413447694003,1.32,0.9121098290113774
full,NB,Dry,0,minmax,proportional,0.2,0.9999999999999999,0.1,1.0,0.25,0.9626932496335552,0.52,0.9330284605776836
full,NB,Dry,0,minmax,MMR,0.4,0.9999999999999999,2.4,0.866947989864271,2.8,0.8478301150591486,3.94,0.8557956723756266
full,NB,Dry,0,minmax,FAIR_prefix,1.6,0.9999999999999999,2.7,0.9266360779006398,2.95,0.952653320122114,3.04,0.9567693663344272
full,NB,Dry,0,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9522407409474395
full,NB,Dry,0,rank,relevance_only,4.0,0.9999999999999999,2.7,0.9305687780632227,2.95,0.9551913563983281,3.7,0.9581547615012086
full,NB,Dry,0,rank,hard_filter,1.0,0.9999999999999999,1.6,0.9216017310213245,1.25,0.9153413447694003,1.32,0.9121098290113774
full,NB,Dry,0,rank,proportional,0.0,0.9999999999999999,0.2,0.9363792118010483,0.35,0.9589412206131108,0.64,0.931105504087349
full,NB,Dry,0,rank,MMR,1.4,0.9999999999999999,2.6,0.9266360779006398,2.45,0.952653320122114,3.1,0.8854398662777601
full,NB,Dry,0,rank,FAIR_prefix,1.6,0.9999999999999999,2.7,0.9266360779006398,2.95,0.952653320122114,3.04,0.9567693663344272
full,NB,Dry,0,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9522407409474395
dense,NB,Dry,1,minmax,relevance_only,8.6,0.9999999999999999,9.4,1.0,9.4,0.963643712011461,9.76,0.9046176153912819
dense,NB,Dry,1,minmax,hard_filter,8.6,0.9999999999999999,9.4,1.0,9.4,0.963643712011461,9.76,0.9046176153912819
dense,NB,Dry,1,minmax,proportional,5.4,0.9999999999999999,4.9,0.933745776545611,5.35,0.9224915147860998,5.92,0.910273842287725
dense,NB,Dry,1,minmax,MMR,7.4,0.8539316501572934,8.6,0.9052116356304493,9.3,0.8301818638493023,8.66,0.7999957548505998
dense,NB,Dry,1,minmax,FAIR_prefix,8.6,0.9999999999999999,9.4,1.0,9.4,0.963643712011461,9.76,0.9046176153912819
dense,NB,Dry,1,minmax,proposed,4.8,0.8687949224876581,4.3,0.914856882358379,4.05,0.8402441979208733,4.16,0.8396032265774197
dense,NB,Dry,1,rank,relevance_only,8.6,0.9999999999999999,9.4,1.0,9.4,0.963643712011461,9.76,0.9046176153912819
dense,NB,Dry,1,rank,hard_filter,8.6,0.9999999999999999,9.4,1.0,9.4,0.963643712011461,9.76,0.9046176153912819
dense,NB,Dry,1,rank,proportional,4.0,0.9999999999999999,4.9,0.933745776545611,5.5,0.9224915147860998,7.04,0.9134682607571393
dense,NB,Dry,1,rank,MMR,6.4,0.8539316501572934,6.8,0.8415908474314976,9.3,0.7879751172452417,8.78,0.8101637344412995
dense,NB,Dry,1,rank,FAIR_prefix,8.6,0.9999999999999999,9.4,1.0,9.4,0.963643712011461,9.76,0.9046176153912819
dense,NB,Dry,1,rank,proposed,4.8,0.8687949224876581,4.3,0.914856882358379,4.15,0.8414421996092788,4.24,0.8407295120973416
full,NB,Dry,1,minmax,relevance_only,4.0,0.9999999999999999,3.2,0.9216017310213245,2.7,0.9494043170253827,2.78,0.9448356841280658
full,NB,Dry,1,minmax,hard_filter,1.6,0.8687949224876581,1.2,0.914856882358379,1.35,0.945051411928014,1.12,0.9266773549901237
full,NB,Dry,1,minmax,proportional,0.0,0.8539316501572934,0.0,0.9052116356304493,0.3,0.938826684621968,0.5,0.8952421477083631
full,NB,Dry,1,minmax,MMR,0.2,0.8539316501572934,1.3,0.9052116356304493,2.6,0.8657681261814391,3.14,0.8484873777038144
full,NB,Dry,1,minmax,FAIR_prefix,4.0,0.9999999999999999,3.2,0.9216017310213245,2.7,0.9494043170253827,2.78,0.9448356841280658
full,NB,Dry,1,minmax,proposed,0.0,0.8539316501572934,0.0,0.9052116356304493,0.0,0.938826684621968,0.0,0.919331006394937
full,NB,Dry,1,rank,relevance_only,4.0,0.9999999999999999,3.2,0.9216017310213245,2.7,0.9494043170253827,2.78,0.9448356841280658
full,NB,Dry,1,rank,hard_filter,1.6,0.8687949224876581,1.2,0.914856882358379,1.35,0.945051411928014,1.12,0.9266773549901237
full,NB,Dry,1,rank,proportional,0.0,0.8539316501572934,0.0,0.9052116356304493,0.3,0.938826684621968,0.78,0.9231840134640378
full,NB,Dry,1,rank,MMR,0.2,0.8687949224876581,1.3,0.914856882358379,2.45,0.876863747844432,2.94,0.8666241318989839
full,NB,Dry,1,rank,FAIR_prefix,4.0,0.9999999999999999,3.2,0.9216017310213245,2.7,0.9494043170253827,2.78,0.9448356841280658
full,NB,Dry,1,rank,proposed,0.0,0.8539316501572934,0.0,0.9052116356304493,0.0,0.938826684621968,0.0,0.919331006394937
dense,NB,Dry,2,minmax,relevance_only,10.8,0.9999999999999999,9.7,1.0,10.15,0.9999999999999999,9.66,0.8824235476476717
dense,NB,Dry,2,minmax,hard_filter,10.8,0.9999999999999999,9.7,1.0,10.15,0.9999999999999999,9.66,0.8824235476476717
dense,NB,Dry,2,minmax,proportional,5.4,0.9999999999999999,4.8,1.0,5.6,0.9311868550451489,6.22,0.8548821590809441
dense,NB,Dry,2,minmax,MMR,8.6,0.8304198973631918,9.0,0.8205228949141826,9.9,0.7365926491959042,8.56,0.798563821717629
dense,NB,Dry,2,minmax,FAIR_prefix,10.8,0.9999999999999999,9.7,1.0,10.15,0.9999999999999999,9.66,0.8824235476476717
dense,NB,Dry,2,minmax,proposed,4.4,0.9999999999999999,4.2,1.0,4.05,0.8223973381554557,4.38,0.8289898884913156
dense,NB,Dry,2,rank,relevance_only,10.8,0.9999999999999999,9.7,1.0,10.15,0.9999999999999999,9.66,0.8824235476476717
dense,NB,Dry,2,rank,hard_filter,10.8,0.9999999999999999,9.7,1.0,10.15,0.9999999999999999,9.66,0.8824235476476717
dense,NB,Dry,2,rank,proportional,4.8,0.9999999999999999,4.8,1.0,5.95,0.9676617088516801,7.14,0.8612585378428124
dense,NB,Dry,2,rank,MMR,8.2,0.8304198973631918,9.0,0.8236998933965709,8.9,0.7837116555857983,8.94,0.8248400451432493
dense,NB,Dry,2,rank,FAIR_prefix,10.8,0.9999999999999999,9.7,1.0,10.15,0.9999999999999999,9.66,0.8824235476476717
dense,NB,Dry,2,rank,proposed,4.4,0.9999999999999999,4.2,1.0,4.05,0.8225462273458378,4.42,0.8145699521137515
full,NB,Dry,2,minmax,relevance_only,3.8,0.9999999999999999,3.9,1.0,2.75,0.9665625086152865,3.24,0.9521296042268393
full,NB,Dry,2,minmax,hard_filter,0.8,0.9999999999999999,1.2,1.0,1.4,0.963643712011461,1.34,0.9061224494266479
full,NB,Dry,2,minmax,proportional,0.0,0.9999999999999999,0.0,1.0,0.0,0.9616153618346169,0.8,0.9180931428067746
full,NB,Dry,2,minmax,MMR,2.6,0.9999999999999999,2.3,0.9305687780632227,3.8,0.8853975770250759,3.56,0.8147142154845632
full,NB,Dry,2,minmax,FAIR_prefix,3.2,0.9999999999999999,3.1,1.0,2.75,0.9665625086152865,3.12,0.9521296042268393
full,NB,Dry,2,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9616153618346169,0.0,0.9323158368986527
full,NB,Dry,2,rank,relevance_only,3.8,0.9999999999999999,3.9,1.0,2.75,0.9665625086152865,3.24,0.9521296042268393
full,NB,Dry,2,rank,hard_filter,0.8,0.9999999999999999,1.2,1.0,1.4,0.963643712011461,1.34,0.9061224494266479
full,NB,Dry,2,rank,proportional,0.0,0.9999999999999999,0.0,1.0,0.0,0.9616153618346169,0.74,0.9181619323030925
full,NB,Dry,2,rank,MMR,2.6,0.9999999999999999,2.2,1.0,3.5,0.9013592468993896,3.2,0.8568140361176607
full,NB,Dry,2,rank,FAIR_prefix,3.2,0.9999999999999999,3.1,1.0,2.75,0.9665625086152865,3.12,0.9521296042268393
full,NB,Dry,2,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9616153618346169,0.0,0.9323158368986527
dense,NB,Dry,3,minmax,relevance_only,10.6,0.9999999999999999,9.0,1.0,8.5,0.9999999999999999,9.38,0.9065562915007619
dense,NB,Dry,3,minmax,hard_filter,10.6,0.9999999999999999,9.0,1.0,8.5,0.9999999999999999,9.38,0.9065562915007619
dense,NB,Dry,3,minmax,proportional,4.4,0.9999999999999999,5.2,1.0,5.25,0.8965552481642728,5.98,0.8825153581405355
dense,NB,Dry,3,minmax,MMR,6.4,0.9999999999999999,5.5,1.0,7.1,0.8591053497522755,7.98,0.7993629404820889
dense,NB,Dry,3,minmax,FAIR_prefix,10.6,0.9999999999999999,9.0,1.0,8.5,0.9999999999999999,9.38,0.9065562915007619
dense,NB,Dry,3,minmax,proposed,4.0,0.9999999999999999,4.1,0.933745776545611,4.15,0.8497723193724186,4.32,0.8260821889802004
dense,NB,Dry,3,rank,relevance_only,10.6,0.9999999999999999,9.0,1.0,8.5,0.9999999999999999,9.38,0.9065562915007619
dense,NB,Dry,3,rank,hard_filter,10.6,0.9999999999999999,9.0,1.0,8.5,0.9999999999999999,9.38,0.9065562915007619
dense,NB,Dry,3,rank,proportional,3.6,0.9999999999999999,4.9,1.0,5.55,0.9256287602453157,6.78,0.8540834626107637
dense,NB,Dry,3,rank,MMR,6.4,0.9999999999999999,7.0,1.0,7.85,0.8984404502955643,8.28,0.826390825086498
dense,NB,Dry,3,rank,FAIR_prefix,10.6,0.9999999999999999,9.0,1.0,8.5,0.9999999999999999,9.38,0.9065562915007619
dense,NB,Dry,3,rank,proposed,3.6,0.9999999999999999,4.1,0.933745776545611,4.15,0.8506693852360036,4.38,0.8131700788929987
full,NB,Dry,3,minmax,relevance_only,4.4,0.9999999999999999,4.7,1.0,4.0,0.9999999999999999,3.34,0.9402648639248343
full,NB,Dry,3,minmax,hard_filter,1.6,0.9999999999999999,1.8,1.0,1.45,0.9671350294324228,1.34,0.9210699279984755
full,NB,Dry,3,minmax,proportional,0.0,0.9999999999999999,0.1,1.0,0.2,0.9659370277440174,0.66,0.947525479091292
full,NB,Dry,3,minmax,MMR,1.4,0.9999999999999999,1.0,0.8579809428223729,1.7,0.8076322660141827,2.8,0.8363409862811495
full,NB,Dry,3,minmax,FAIR_prefix,4.4,0.9999999999999999,3.9,1.0,4.0,0.9999999999999999,2.96,0.9396733130180741
full,NB,Dry,3,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9313054208631413,0.0,0.962502845679478
full,NB,Dry,3,rank,relevance_only,4.4,0.9999999999999999,4.7,1.0,4.0,0.9999999999999999,3.34,0.9402648639248343
full,NB,Dry,3,rank,hard_filter,1.6,0.9999999999999999,1.8,1.0,1.45,0.9671350294324228,1.34,0.9210699279984755
full,NB,Dry,3,rank,proportional,0.0,0.9999999999999999,0.1,1.0,0.25,0.9335987365956976,0.72,0.9472598180981099
full,NB,Dry,3,rank,MMR,1.4,0.9999999999999999,1.2,0.9266360779006398,2.0,0.850521249600542,2.52,0.8605052462516916
full,NB,Dry,3,rank,FAIR_prefix,4.4,0.9999999999999999,3.9,1.0,4.0,0.9999999999999999,2.96,0.9396733130180741
full,NB,Dry,3,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9313054208631413,0.0,0.962502845679478
dense,NB,Dry,4,minmax,relevance_only,10.2,0.9999999999999999,8.6,1.0,7.65,0.9671350294324228,9.14,0.892124352108953
dense,NB,Dry,4,minmax,hard_filter,10.2,0.9999999999999999,8.6,1.0,7.65,0.9671350294324228,9.14,0.892124352108953
dense,NB,Dry,4,minmax,proportional,4.4,0.9999999999999999,4.7,1.0,5.1,0.8921912688606023,5.9,0.8670406909891928
dense,NB,Dry,4,minmax,MMR,6.2,0.9999999999999999,7.4,0.866947989864271,9.15,0.8074230461084352,8.78,0.7870906622911552
dense,NB,Dry,4,minmax,FAIR_prefix,10.2,0.9999999999999999,8.6,1.0,7.65,0.9671350294324228,9.14,0.892124352108953
dense,NB,Dry,4,minmax,proposed,4.0,0.9999999999999999,4.3,0.9305687780632227,4.0,0.8128127379496715,4.26,0.806137519065118
dense,NB,Dry,4,rank,relevance_only,10.2,0.9999999999999999,8.6,1.0,7.65,0.9671350294324228,9.14,0.892124352108953
dense,NB,Dry,4,rank,hard_filter,10.2,0.9999999999999999,8.6,1.0,7.65,0.9671350294324228,9.14,0.892124352108953
dense,NB,Dry,4,rank,proportional,3.8,0.9999999999999999,4.7,1.0,5.15,0.892003952468193,6.78,0.8678407344878178
dense,NB,Dry,4,rank,MMR,6.2,0.9999999999999999,7.4,0.8643145546088338,8.05,0.9124330438832967,8.74,0.8183946379074266
dense,NB,Dry,4,rank,FAIR_prefix,10.2,0.9999999999999999,8.6,1.0,7.65,0.9671350294324228,9.14,0.892124352108953
dense,NB,Dry,4,rank,proposed,4.0,0.9999999999999999,4.3,0.9305687780632227,4.1,0.8451510290979912,4.28,0.8049853841024894
full,NB,Dry,4,minmax,relevance_only,4.0,0.9999999999999999,2.8,0.933745776545611,3.3,0.9224915147860998,2.82,0.9290863766203709
full,NB,Dry,4,minmax,hard_filter,1.8,0.9999999999999999,0.9,0.9305687780632227,1.2,0.9168067182329452,1.32,0.9099084513122506
full,NB,Dry,4,minmax,proportional,0.0,0.9999999999999999,0.1,0.9216017310213245,0.25,0.9110196788599998,0.36,0.922355679619502
full,NB,Dry,4,minmax,MMR,0.8,0.7860137352654724,0.5,0.8611375561264455,1.2,0.8352516358324265,2.3,0.830505663205569
full,NB,Dry,4,minmax,FAIR_prefix,4.0,0.9999999999999999,2.8,0.933745776545611,3.3,0.921731677576554,2.82,0.928570937756564
full,NB,Dry,4,minmax,proposed,0.0,0.9999999999999999,0.0,0.9216017310213245,0.0,0.9494043170253827,0.0,0.9432674324930546
full,NB,Dry,4,rank,relevance_only,4.0,0.9999999999999999,2.8,0.933745776545611,3.3,0.9224915147860998,2.82,0.9290863766203709
full,NB,Dry,4,rank,hard_filter,1.8,0.9999999999999999,0.9,0.9305687780632227,1.2,0.9168067182329452,1.32,0.9099084513122506
full,NB,Dry,4,rank,proportional,0.0,0.9999999999999999,0.1,0.9216017310213245,0.2,0.9120975666589382,0.6,0.9363682107779698
full,NB,Dry,4,rank,MMR,1.4,0.9999999999999999,0.9,0.8701249883466594,1.95,0.8449332993651194,2.58,0.8714975250901313
full,NB,Dry,4,rank,FAIR_prefix,4.0,0.9999999999999999,2.8,0.933745776545611,3.3,0.921731677576554,2.82,0.928570937756564
full,NB,Dry,4,rank,proposed,0.0,0.9999999999999999,0.0,0.9216017310213245,0.0,0.9494043170253827,0.0,0.9432674324930546
dense,NB,Dry,5,minmax,relevance_only,8.0,0.9999999999999999,9.0,1.0,9.85,0.9999999999999999,9.88,0.9085750119603212
dense,NB,Dry,5,minmax,hard_filter,8.0,0.9999999999999999,9.0,1.0,9.85,0.9999999999999999,9.88,0.9085750119603212
dense,NB,Dry,5,minmax,proportional,5.0,0.9999999999999999,5.5,1.0,5.4,0.9281337021030468,6.04,0.93151896227439
